beer_id,username,date,text,look,smell,taste,feel,overall,score
230160,vande,2017-08-06,  ,4,4.25,4.25,4,4.25,4.21
230160,SawDog505,2017-07-18,"   Poured into a 13 oz long stem Funk Brewing tulip glass, canned on 6/15/17. Pours a hazy yellow orange with a 2 finger sticky white head that leaves spotty lace all over the glass. Smell is guava, papaya, tangerine, pineapple, and grapefruit rind. Taste follows tropical upfront, juicy as heck, with a little bitter grapefruit in the finish excellent. Mouthfeel is about medium, moderate life, a tad sticky, but not dry and excellent drinkabiity and I could crush these all day. Overall this is excellent, one of the best 5.5% ABV beers I have ever had. Thanks @jzeilinger for this juicy treat!  ",4.25,4.25,4.25,4.25,4.25,4.25
230160,Bdel34,2017-07-16,  ,3.75,3.75,3.75,3.75,3.75,3.75
230160,drh88,2017-07-12,  ,3.75,3.75,4,4,3.75,3.88
230160,jzeilinger,2017-07-08,"   On tap at the brewery. A - Hazy pale orange color, bright white creamy, thick sticky lacing, very low carbonation. S - Citrus abounds in the nose. Agressive citrus, grapefruit, oranges, some pine. Very fruity aroma. T - Citrus rind, peppery, spicy, red grapefruit, a hint of oranges. Finishes with a nice lingering pine citrus bite. M - Medium body and a very dry finish. O - This is an outstanding beer. I'm glad this brewery is local!! Addendum - picked up a six pack when I was at the brewery and now it tastes overly flowery and nothing like the tap I just had. Now it reminds me more of Two Hearted Ale from Bells. No dates on these cans. I had to drop my overall score based on these cans. (I'm convinced they poured the wrong beers or mislabeled them in my flight when I was at the brewery.)  ",4,4,4,4,4,4
230160,Wizzle32,2017-07-06,  ,4.25,4.25,4,3.75,4,4.05
230160,Wheels2532,2017-07-06,  ,4.25,4.25,4.25,4.25,4.25,4.25
230160,hozersr,2017-07-06,  ,4,4.25,4,3.75,4,4.04
230160,TheEpeeist,2017-07-05,  ,3.5,4,4.25,4,4,4.07
230160,bobv,2017-06-19,"   Moderate pour yields a one inch eggshell white head over a hazy, medium amber body with nice lacing. Nose of citrus, tropical fruit, and dank pine. Tastes of citrus pith and dank bitterness with a very dry finish. Good feel and overall a nice offering from PA.  ",4.25,4.25,4,3.75,4,4.05
230160,XsoldoutX,2017-06-18,  ,3.5,3.5,3.5,3.5,3.5,3.5
230160,dsa7783,2017-06-17,"   Six pack copped from Bottle King in Morris Plains. Orange, tawny hue with moderate frothing. Pungent aroma replete with hints of citrus and grapefruit. Similar overall flavor profile.  ",4,4,3.5,2.75,3.5,3.58
230160,BigMike,2017-06-12,  ,4,3.75,4,4,4,3.94
230160,chasmandocharles,2017-06-03,  ,3.25,3.5,3.75,3.5,3.5,3.59
230160,cambabeer,2017-05-29,  ,4,4.25,4,3.75,4,4.04
230160,AD17,2017-05-28,  ,4,4,4.25,4,4,4.1
230160,madelf66,2017-05-18,  ,4,3.75,3.75,3.5,3.75,3.74
230160,citizencane,2017-05-16,   Pours hazy orange yellow with moderate quickly dissipating head from bottle into glass. Fruit and some pine on the nose and similar profile on the taste. Pine is a touch sharper on the tongue than the nose. Feels soft and refreshing and not at all dry. Very good.  ,4.25,4.5,4.25,4.5,4.25,4.34
230160,Mongrel,2017-05-13,"   Looks hazy and feels soft and pillowy on the palate. Nice balance of fruit and pine from the hops, no element is too dominant. Some resin and light bitterness. A touch of honey sweetness mid palate balances the hops, but finishes really dry. Very nice new school pale ale.  ",4,3.75,3.75,4,3.75,3.79
230160,jagada,2017-05-12,  ,4,3.75,3.75,3.75,3.75,3.77
230160,Vintilian,2017-05-06,  ,4,4.25,4,4,4,4.06
230160,wertschy,2017-05-05,  ,4,4,4,4,4,4
230160,Wiffler27,2017-05-04,"   pours a hazy burnt orange, looks pretty damn good for a 5.5 pale ale smell is clean, nice combo of sweet malt and fruity hops. juicy taste is pretty nice, malt and hops shine through. very flavorful, especially for a 5.5% pale ale. could definitely drink more of these  ",4.25,4,4.25,4.25,4.25,4.19
230160,MikeWard,2017-04-28,"   12oz can into a pint glass. canned 3/27/17, so a month old. very cloudy pale orange body. strong white sudsy head with very good lacing. only a faint dampness on the nose. but a fair amount going on in the taste department. dank, resiny, with a touch of pepper. not an all out hop assault, a decent malt background. medium to full on the mouth, faintly sour, bitter, with a touch of pine on the finish. overall, the mix of flavors make this an interesting take on a pale ale. certainly looking forward to the other 5 in the fridge.  ",4,3.5,4.25,4,4,3.98
324318,joe1510,2018-01-28,"   22oz Bomber $6.49 Westside Liquor - Morris, IL Lucy is a Klepto is a bright golden beer with a slight chill haze. It glows when backlit and looks like an IPA should, as far as I'm concerned. A soapy, off white head stands at a finger high on the pour and slowly recedes to a skim coat, chunky ring, and loose lacing along the glass. A little more head retention would be appreciated but it's a looker besides. Orange flesh and pineapple are first at bat. These notes are quickly followed by lesser quantities of orange peel, star fruit, and grapefruit juice. A big dose of pine hits on the backend and is especially noticeable with a swirl. The malt base is pale but still manages to be noticeable. There's a sugar cookie quality that when added to the orange hoppiness gives a candied peel vibe.It's vibrant yet restrained with soft edges. The flavor has the same characteristics as the nose but they show themselves a bit differently. The pine is sturdy from front to back with citric and tropical notes layered over the surface. Orange pith and oil are vibrant and make the mind think ""bitter"". The tropical notes mentioned above are more subdued and complimentary. The malt base is softly sweet, rather plain Jane but also fitting to the overall hop profile. I like this beer. This beer drinks like a champ. It's on the lighter side of the spectrum with an active effervescence. The bubbles keep this beer moving, awaken the tastebuds, and clean up the finish while also adding a nice frothiness to the beer. The finish is dry and that dryness leaves behind a sturdy bitterness in the back of the throat. While it's bitter it's also an easy drinker. Radium City makes some solid beer. Lucy is a Klepto is the best I've had from them and one that I hope to see on the shelf often. It's bright, bitter, easy drinking and hits an appropriate price point. I'm a big fan,. Pretty, pretty, pretty, pretty, pretty good.  ",,,,,,4.01
125646,JoeTag,2016-10-24,  ,5,5,4.75,4.5,4.75,4.8
125646,cale_dooper,2016-10-24,  ,5,5,5,5,5,5
125646,kingholmes,2016-10-24,"   Just an awesome, awesome, juicy, hoppy beer.",5,5,5,5,5,5
125646,bpa112,2016-10-24,  ,4.75,4.5,4.75,4.5,4.75,4.67
125646,Kavinci,2016-10-22,  ,4.75,4.5,4.75,4.5,4.5,4.62
125646,SoCalBeerIdiot,2016-10-22,  ,4.25,4.25,4.25,4.25,4.25,4.25
125646,TylerHockett,2016-10-21,  ,4.75,4.75,4.75,5,4.75,4.78
125646,Hhops,2016-10-20,  ,4.5,4.25,4.75,5,4.5,4.59
125646,Hayley_86,2016-10-19,  ,4.25,4.25,4.25,4.25,4.25,4.25
125646,TampaRainman,2016-10-19,  ,4.75,4.5,4.5,5,4.75,4.62
125646,ImbibingBaptist,2016-10-19,  ,4.75,5,5,5,5,4.99
125646,TboneRN,2016-10-18,  ,4.75,4.5,4.5,5,4.5,4.57
125646,warmbier804,2016-10-18,  ,5,4.75,4.75,5,5,4.84
125646,amano_h,2016-10-17,"   S: Apricots. Peaches. Mango. Pineapple. Grapefruit. Orange juice. Grass. Earthy spice. ⠀⠀⠀⠀⠀⠀⠀ T: Sweet oranges. Grapefruit. Peach. Apricots. Papaya. Pine. Spice. Bready malt. Earthy. ⠀⠀⠀⠀⠀⠀⠀ M: Similar mouthfeel and purée-ish body as seen with Green, but with a lot more gusto. Sticky. Tongue-tickling carbonation. Slight booze burn. ⠀⠀⠀⠀⠀⠀⠀ O: An outstanding brew by its merits, but my weak little Asian stomach can't seem to stomach the magnitude of this brew. I'll perhaps one day (if there ever comes a day when I have the chance to drink this more frequently) grow into this super thick super juicy super saturated haze fad, but as for now this is just too much for me to handle.  ",4.5,4.75,4.25,4.25,4.5,4.44
125646,tbone1384,2016-10-16,  ,4.5,4.75,4.75,4.75,4.75,4.74
125646,Dragginballs76,2016-10-16,"   Appearance - Pours cloudy pulpy orange color, looks like a glass of orange juice. Nice white head great lacing. Smell - Mango, orange peel, grapefruit, pineapple and peach. The hops are coming through nicely as well. Taste - Very juicy topical IPA sweet and very nice hop flavor. The best way I can describe this is someone added fresh hops to freshly squeezed juice. Amazing flavors and very well balanced. Plenty of orange and pineapple as well as mango papaya and grapefruit. This is dangerously drinkable and no sign of the 8.2% ABV. Feel - Medium body very smooth. Although it is medium body it still has very full and creamy feel. Overall - This is an amazing brew, it hits all the notes from the tropical smell and taste to the well balanced hoppiness and smooth feel.  ",4.5,4.75,4.75,4.75,4.75,4.74
125646,CHickman,2016-10-16,"   Split a growler, it pours cloudy yellow gold color that has the classic New England IPA looks. Head was foamy, off white and about 1 finger thick, fading slowly and leaving minimal spotty lacing. Smells of fresh citrus hops, pineapple, grapefruit, orange peel, lemon zest, mango, dank piney hops, luscious tropical fruit, graham cracker, biscuit, toasted grains and a general lovely fruity sweetness. All hops but just enough malt backbone to make it almost perfectly balanced. Tastes pretty much like it smells but with added citrus fruit like papaya, star fruit, grapes and pear. Bitterness is mild and the ABV is completely hidden, making this incredibly easy to drink. Delicious, another home run by Tree House.  ",4.25,4.5,4.5,4.75,4.75,4.56
125646,Hallertau,2016-10-13,  ,5,4.5,5,5,4.75,4.83
125646,Chuckdiesel24,2016-10-12,"   L: Very orange in color with a white frothy head that stays around for a while. S: Orange with a little peach and other citrus. T: Similar to the nose, though not quite as juicy as the smell and a little less sweetness than some of the other TH beers. You can't really taste the bitterness, and this hides an 8% ABV better than any beer I've ever had this strong. Delicious. F: Some carbonation, not as hefty as some other NE IPAs. But nice. O: Great beer, up there with all their others. The slight decrease in sweetness was actually a positive for my palate the night I drank it.  ",5,5,4.75,4.75,4.75,4.83
125646,chrisjws,2016-10-12,  ,4,4.75,4.75,5,4.75,4.73
125646,WillieThreebiers,2016-10-12,  ,4,4.25,4.25,4.25,4.5,4.29
125646,mxzebrax,2016-10-11,  ,5,4.75,4.5,4.75,4.75,4.67
125646,brentblack1,2016-10-09,  ,4.75,4.75,4.75,4.75,4.75,4.75
125646,warnerry,2016-10-09,  ,4.25,4.75,4.5,4.75,4.5,4.57
125646,hasher,2016-10-09,   Overall Excellent beer. A bit more malty than other treehouse IPAs. Tropical smell and flavors. Light carbonation and slight fading bitterness. I'd get this one again.  ,4.5,4.5,4.75,4.5,4.5,4.6
78435,thatoneguymike,2014-06-23,  ,,,,,,3.75
78435,EricLaing,2014-06-11,  ,,,,,,3.75
78435,Mlawrence,2014-05-24,  ,,,,,,3.25
78435,Mattsk1,2014-04-25,  ,,,,,,4
78435,bhawk1,2014-04-06,  ,,,,,,4
78435,cathomae,2014-03-12,  ,,,,,,3.75
48348,ktrillionaire,2010-04-16,"   On-tap at CCB. A - Deep translucent brown, luxurious tan head, with more lace and foam than the regular Maduro Brown. S - Mild tobacco notes are omnipresent; the cedar impact is highlighted, likely because of the absence of a strong bitter hop for the cedar to fuse with. The brew has some mild nuttiness and some obviously roasty malt, too. T - The taste is pretty much like the smell. The cedar totally enhances all of the flavor aspects of the base brew. Lightly spicy, with notes of tobacco, chocolate, pecan-walnut, and peat. Good stuff. M - Well-carbonated, slightly sharp carbonation at first, but it settles into a very smooth texture. D - Nice stuff, the cedar is very enjoyable; I imagine it would pair very well with a wide variety of foods.  ",4.5,4.5,4.5,4.5,4.5,4.5
48348,Shaw,2010-04-15,"   From a 750 ml bottle hand-bottled for me at the brewery last year. A deep amber in color with a nice off-white head. The aroma is of cigar cedar, no surprise. The taste is woody and cedary, with sweet molasses and light coffee flavors. The cigar cedar really takes over the regular brown ale flavors, but not in a bad or overpowering way. The body is creamy and very smooth. Overall this is a good beer. Aging on cigar cedar really changes a beer.  ",4,3.5,4,4,4,3.88
48348,brentk56,2010-03-02,"   Appearance: Arrives at the bar with a cola brown color and a modest cap that fails to leave much lacing Smell: Brown bread, oatmeal cookie and raisins Taste: Brown bread and oatmeal raisin cookie flavors up front, with a growing cedar element by mid-palate; after the swallow, the cedar grows more dominant Mouthfeel: Medium to full body with moderate carbonation Drinkability: The cedar adds an interesting twist here and works well  ",4,4,4.5,4,4.5,4.3
48348,Phyl21ca,2010-02-22,   Bottle: Poured a deep brown color ale with a medium foamy head. Aroma is dominated by cedar notes which gives the impression that loads of pepper were used in the making of this beer. Taste is quite astringent with loads of cedar and a spicy peppery feels which is not that enjoyable. I guess some of the caramel malt is noticeable though quite hidden by the cedar notes. Overall I can't say I really enjoyed and must admit that this experience should not be repeated.  ,3,2,1.5,1.5,1.5,1.71
48348,Sammy,2010-02-21,"   On tap at Cigar City takes NYC event at Rattle 'N' Hum. Strong aromas, arising from the the woodiness. Thick mouthfeel. Black with a whisp of head. A tad of sourness, often part of the brown style. Also a drier finish, with an aftertaste of coffee, wood and nuts and chocolate.  ",4,4.5,3.5,4,3.5,3.82
48348,tmoneyba,2009-11-29,"   Draft sample at Cigar City. Poured a clear brown color with an average frothy brown head that mostly lasted with excellent lacing. Moderate to heavy toasted malt, nuts and woody cedar resin aroma. Medium body with a smooth texture and flat carbonation. Medium to heavy cedar resin sweet flavor with a medium to heavy bittersweet finish of moderate to long duration. This is a standout brew.  ",4.5,4,4,4.5,4.5,4.18
48348,mrandypandy,2009-11-26,"   750ml bottle purchased from Cigar City Brewery, in Tampa, FL. A- Pours a beautiful mahogany/brown with some tight tan lacing that tries to cling to my glass. Head disappears quickly. Very clear with lots of bubbles rising up from my glass. S- Wow. Different. I can't say I'm used to cedar-aged beers, but you can definately pick up cedar in the nose. In fact, I can't really pick up anything else. Interesting. T- Yup, you guessed it, cedar. It really stands out and dominates what I suspect is a good and basic brown ale. It almosts tastes a bit like ash, maybe a campfire without the smoke? M- Medium to light in body, and the cedar makes it a bit dry almost. Good carbonation. D- Even for a 5.5% Brown Ale I had a little bit of trouble polishing this one off. It went down well, but I felt my palate growing tired of the cedar and wished there was just more complexity to the beer. Overall - My first Cigar City brew, and not a bad one at that. My first cedar aged beer, and not a bad one at that either. I do feel the cedar would be more appropriate with a robust and complex beer like an imperial stout or baltic porter. I would have this again, but wouldn't go out of my way to seek it out.  ",4,3.5,3,4,3,3.28
48348,mikesgroove,2009-10-30,"   Thrilled to be able to try another great offering here. Served chilled and poured into a pint glass. The pour was nice, dark brown, nice light tan head that faded quickly but left some decent side lacing. Aroma of cedar, notes of cocoa and brown sugar with a touch of coffee thrown in. Very nicely done I have to admit. Smooth even flavor and lighter then I thought it would be for sure, This was defintly a nice little brown ale. Smooth and rich, I could have drank this one all day long. Gotta love all these cool treatments they are doing and this one was no exception, would try it again in a heartbeat.  ",4,4,4.5,4,4,4.2
48348,tpd975,2009-03-08,   A: Poured a nice fudgy brown hue with a rather small head which is fine for a cask brew. Somewhat cloudy as this one had been moved to a beer fest the day of tasting. Nice bubbles produced with a swirl. No lace. S: Nice malt backbone with hints of brown sugar and toffee standing out. A bit of roast can be detected before the cedar comes in. Nice woody earthy cedar. T: Very similar to aroma. Wonderful toasted malt backed by sweet caramel and brown sugar. The cedar then plows through. It comes off somewhat spicy almost rye like. Slightly woody with a bit of earth. I really like what cedar ageing does to beer. M: On the lighter side of medium in body. Nice carbonation from the cask. D: Damn drinkable. I pounded this one and the regular Maduro all day long at the Ybor beer fest. How can you kick up a solid brown ale? I say put it on Cedar!  ,3.5,4,4.5,4,4,4.17
58061,Phyl21ca,2010-05-05,   Bottle: Poured a hazy dirty beige color ale with a large foamy head with good retention and good lacing. Aroma of light citrus notes with light dry wheat malt. Taste is also dominated by dry wheat malt notes with light citrus undertone - the malt is reminiscent of Frontenac but I could be wrong. Body is slightly fuller then average with good carbonation. Not great but better then loads of offering from this brewer.  ,,,,,,3.45
162003,DoctorZombies,2015-03-08,   Lite gold draft pour with thick white head. Bread and clove notes. Cloves from start to finish. Lite mouthfeel with dry metal finish. Too clovey.,,,,,,2.72
137263,cts309,2016-04-17,  ,5,3.5,4,4,4,3.94
137263,Boone757,2016-04-15,  ,4,3.75,3.75,3.5,3.75,3.74
137263,Dave_Treat,2016-04-05,  ,3.5,3.5,3.5,3.5,3.5,3.5
137263,nmann08,2016-01-03,  ,4,3.75,3.75,3.5,3.75,3.74
137263,AWB3,2014-09-15,  ,,,,,,3.25
214733,RMentair,2016-04-28,  ,,,,,,3.75
214733,Taphouse_Traveler,2016-02-13,  ,,,,,,4.07
113329,Boca-X,2014-04-25,  ,,,,,,4
125646,RJGaible,2016-08-24,  ,4.75,4.75,4.75,4.75,4.75,4.75
125646,beast464,2016-08-24,  ,5,4.75,4.75,4.5,4.75,4.74
107291,TheFizzinator,2014-10-22,  ,,,,,,4.3
47658,mntlover,2018-02-04,"   Pours pitch black 10w30 weight motor oil no highlights showing thru this even when held to the light. Thumb sized coco head in my little snifter falls slow and laces very well for a big beer. Don't get anymore stout looking then this. Aroma is intense sweet lots free floating sugars, maple syrup, big coffee beans, chocolate. All wrapped up in bourbon barrel with dry oak and vanilla underneath. Aroma is so smooth and relaxing it all blends so well with nothing out of place it all meshes so well. Taste is almost as great as the nose rich malts chocolate sweet sugary maple syrup, big dark roasted coffee. Bourbon barrels add just the right kick with dry oak notes and good vanilla that goes well with the sweetness. One of the more balanced Bourbon Barrels as it all blends so well sweet maple and whiskey kick with great oak notes. Even at 11.7% alcohol is not noticed other then bourbon flavors . Very nice job on this one. Mouthfeel is about normal for a big stout full but could be chewier like a Dark Lord carbonation is smooth and well balanced. Overall this is a fantastic beer all be it over priced, maybe due to the well deserved hype. But I payed 25$ for a bottle, for 15 I would buy a few more but at 25 eh its wonderful but then I'm not Bill Gates.  ",5,4.75,4.75,4.5,4.75,4.74
47658,Wenzl,2018-02-03,  ,4.25,4.5,4.5,4.75,4.5,4.51
47658,BdM,2018-02-03,  ,4.25,4.25,4.25,4.25,4.25,4.25
47658,Goofster,2018-02-03,  ,4.5,4,4.75,4.5,4.5,4.48
47658,Dutchcraftbeergeek,2018-02-03,  ,4.5,4.5,4.5,4.5,4.5,4.5
47658,RMW66,2018-02-03,   Had the rare privilege of tasting CBS on tap in Australia (at Newstead Brewing in Brisbane). I believe this may have been the first time it was available on tap in Australia. Amazing beer!! Also enjoyed Founders Breakfast Stout and ReDankulous on tap. What a great day - doesn't get much better!! CBS is probably the best stout I have had the pleasure of tasting to date.  ,4.75,4.75,4.75,4.75,4.75,4.75
47658,Samdaddy,2018-02-03,  ,4.25,4.75,4.75,4.75,4.75,4.72
47658,DoubleMalt,2018-02-02,  ,5,5,5,5,5,5
47658,aleigator,2018-02-02,"   Pours as black as the night with a huge, dark brown head, which won‘t collapse at all. The beers aromas are intense - leaden by sugar coated espresso beans and a maple peak. Spicy bourbon is there as well, adding a pleasant depth, consisting of earth, oak, toffee and marzipan. Everything is very well balanced, without any ingredient standing out in particular, creating a very well working nose. Has a thicker, very soft mouthfeel, with almost no carbonation, leaving a long lasting whipped cream impression on the palate, showcasing the heavier body of the beer perfectly well. Tastes of toffee, on which the roasted, earthen coffee settles, which then unfolds on the palate with a plethora of sweet, wooden and dryer flavors. Both maple and the barrel add to this initial impression in the best possible fashion, lending an almost chewy, rich and oaken, spice quality. After the swallow, coffee turns drier, maple lingers on and a prominent roasted maltiness rushes over more subtle vanilla. This is great, because it simply relies on its balance. By doing so, the beers complex flavors are able to unfold perfectly, enriching each other the whole time.  ",4.5,4.25,4.25,4.5,4.25,4.29
47658,thebighungry,2018-02-01,  ,5,4.75,5,4.5,5,4.89
47658,Darwood77,2018-02-01,  ,4.75,5,5,4.5,5,4.94
47658,rojapa,2018-02-01,  ,4.25,4.25,4.25,4.25,4.25,4.25
47658,Phil-Fresh,2018-02-01,"   A: Chocolate/coffee like roasted malts, light coffee, moderate bourbon and maple. A: Black color, opaque, with a very fine khakis head that quickly dissipates into the glass. T: Chocolate/coffee malts upfront, followed by coffee, maple, lightly sweet with moderate vanilla/bourbon notes and a touch alcohol on the finish. M: Full bodied with moderately light carbonation. Hides its alcoholic strength well. O: Delicious; the beer’s components really come together well. The base breakfast stout already has great complexity, but the maple component really helps further complement the flavor profile.  ",4,4.5,4.75,4.5,4.75,4.62
47658,bdevennie,2018-02-01,  ,4.5,4.5,4.25,4.5,4.5,4.4
47658,Redrover,2018-01-31,"   I was lucky enough to get this one on tap. $12 for a 12oz goblet. Worth every penny. It was black with a seriously sticky dark tan head and lacing. The smell is of roasted malts, dark fruit and bourbon. The aroma is intense and inviting. The taste tracked the smell, lots of heavily roasted, almost charred malts. There are raisins, toffee, a bit of vanilla all backed by some pretty serious bourbon notes. It keeps reveling other characteristics as it opens-up and warms. Some woody notes and more bourbon late. It is never to “hot”. The mouth is silky and coating. It is a perfect night cap.  ",4.5,4.5,4.5,4.5,4.5,4.5
47658,Clemente285,2018-01-31,  ,4.25,3.5,3.25,3,3.5,3.4
47658,durwood64,2018-01-31,  ,4.75,4.5,4.75,4.5,4.75,4.67
47658,HappyJ317,2018-01-31,   Loved it. One of the few beers that lived up to the hype.,5,4.25,4.5,4.5,4.75,4.52
47658,jvivino,2018-01-30,  ,4.75,4.75,5,4.5,4.75,4.83
47658,wolffad,2018-01-30,"   Solid- from what I heard of the last batch, this one doesn't compare. Have a few more and hope it ages well, but not expecting it to be earthshattering. Always love Founders beers, so not a bad one overall. Id almost take a KBS dollar for dollar over this.  ",4,4.25,4,4,4,4.06
47658,dbruckn,2018-01-30,  ,4.25,4.5,4.5,4.5,4.5,4.49
47658,senglish7,2018-01-30,"   This is probably the best dark beer I’ve ever tasted. Seems to be perfectly balanced. Nice bourbon notes, slightest coffee taste and a maple presence that is not overpowering but is just right. Love this.  ",5,4.75,5,5,5,4.94
47658,The_Kriek_Freak,2018-01-30,"   This is an insanely smooth stout and despite the high ABV you cannot feel much of the booze. It pours with a lovely and huge head which one again is surprising given the high ABV in this beer. The nose is of bourbon and with a syrupy sweetness. The taste is fairly sweet, with bourbon coming through but with very little if any of the maple syrup. A very nice stout.  ",4.75,4.25,4.25,4.25,4.25,4.28
47658,TeachChefs,2018-01-29,  ,4.75,5,4.75,4.75,4.75,4.81
47658,BlackBeerPirate,2018-01-29,"   Taste: refined, complex, rich maple, dark chocolate malty, woody notes, bourbon, coffee toffee, some vanilla sweet, and very smooth mouthfeel. Same with the nose. Black, opaque, tall tan foam head with many rings of lace and Belgian lattice. Full body. Looks and taste great with a warming finish.  ",4.75,4.5,4.75,4.75,4.75,4.69
47658,kelvarnsen,2018-01-29,  ,4.75,4.5,4.25,4.5,4.5,4.42
47658,WalkerHater,2018-01-29,  ,4.75,4.25,4.25,4.5,4.25,4.31
230160,pubscout,2017-04-14,"   Had this supremely sessionable (5.5%) NE IPA twice in two days...first at Maloney's Pub in Matawan, then a can from a fixer we got down the street from Maloney's. Though I liked it better from the tap, this is a very creditable NE IPA that slakes a thirst after a brisk walk on a beautiful Spring day. Mouthfeel is a bit creamy (in a good way) and there are plenty of citrus hop notes in the first taste and on the backside.. Wheat malt comes in semi-sweetly, but not off-putting. Definitely worth a sixer, but the consumer is advised NOT to lay this down for later use. Drink fresh. Drink often. Drink sensibly.  ",4.5,4.5,4.25,4.5,4.5,4.4
230160,SmashAdams,2017-04-14,"   This one is tasty. The smell is guava, grapefruit, pineapple, bubble gum. Smells sweet in a good way. The taste is mostly citrus with a wheaty malt background. Full flavor with a nice bitter finish. Great beer. yb  ",4.25,4.25,4.25,4.25,4.25,4.25
230160,Urk1127,2017-04-10,"   Hazy brownish orange. Creamy head Tropical smell. Guava. Mango Taste is the same as the smell. Papaya. Sweet malts back it up. Feel is medium thick, creamy Very good beer.  ",4.75,4.25,4.5,4,4.25,4.36
230160,ColForbinBC,2017-04-03,  ,4.25,4.25,4,4,4.25,4.13
230160,IdrinkGas,2017-03-30,  ,3.75,3.5,3.75,3.75,3.75,3.69
230160,57md,2017-03-29,   Pours a hazy straw color with a finger of head. The nose is hoppy but the promised dankness just isn't quite there. The flavor profile is highlighted by earthy hoppiness with that promised dankness finally coming out.  ,3.75,3.75,4,4.25,3.75,3.9
230160,philbe311,2017-03-25,  ,4.25,4,3.75,3.75,4,3.89
230160,nuggetlover,2017-03-19,"   On tap at WFGM, poured into a pint glass Nose is bright Taste follows, but... Super thin. Minimal carbonation. Makes it easy to drink, but feels like it is missing something on the finish. Worth drinking!  ",4,4.25,4.25,3.75,4,4.14
230160,TheWolf,2017-03-18,   Great drinkability. Piney.,4,3.75,4,4.25,4,3.97
230160,cosmicevan,2017-03-18,"   0% Decided to tick through a bunch of extras that I had received in recent trade/BIF boxes and this one was in that batch. No date on the can so not sure how young or old this is...keep that in mind. Murky goldenrod orange. Nose is a bright blast of citric tropical fruitiness. Sweet, but SUPER inviting. Almost candy like....mmmm mmm mmmm. Tastes a bit like faded glory like it lost its pop, but still nice flavor. Body is fairly watery, but then again this is a pale and not a IIPA. There are certainly traces of that magical nose in the taste, but it's almost like hearing your favorite band, from the other room. Checking Funk Brewing's social media, it looks like they launched 12oz cans (which I have) about a month ago. Maybe I'm missing something or maybe I'm just spoiled of having hoppy beers usually within a week or two of canning (I do tend to find that my favorites all fall off hard in the 4-6 week mark) but I'd love to try this SUPER fresh. Worth checking out.  ",4.25,4.5,3.75,3.75,4,4.01
230160,Giantspace,2017-03-12,  ,4,4.25,4.25,4,4.25,4.21
230160,ssato27,2017-03-03,  ,4.25,4.25,4.75,4.5,4.25,4.48
230160,GreenMind,2017-02-27,  ,4,4.25,4.25,4,4,4.16
230160,crisis1290,2017-02-26,   Another home run by a small town regional brewery. We had business meeting very close ro the brewery. We decided to go down and we were quite amazed. Super small brewery pumping out amazing products. I tried the Tumbleweed at the tap room. Clean crisp pale ale for sure. The smell is quite citrusy and the taste follows the nose. The beer we had was super fresh and super crisp. As the weather starts to warm up I can see this being a solid beer for the season.  ,4.25,4.25,4.25,4.25,4.25,4.25
230160,TheFightfan1,2017-02-18,  ,4,3.75,4,3.75,4,3.92
230160,SpAiReArGsEonNE,2017-02-02,  ,4.5,4.5,4.5,4.5,4.5,4.5
230160,Knapp85,2017-01-28,  ,3.75,3.75,4,4,4,3.93
230160,PA-Michigander,2017-01-22,  ,3.75,3.75,3.75,3.75,3.75,3.75
230160,BeerForMuscle,2017-01-12,   0%,3.75,4,4,3.75,4.25,4.01
230160,anteater,2016-12-29,  ,4,3.75,3.5,3,3.75,3.59
230160,allentownpaguy,2016-12-26,  ,4,4.25,4.5,4.25,4.25,4.34
230160,schmoyer1,2016-12-22,"   Another amazing brew from the Emmaus PA Funk Brewery. Smooth, slightly ctirusy taste with a crisp finish. Hard to describe this one because it lies somewhere between their Funk IPA (which is amazing) and a pale ale. Cloudy in appearance. Citrus aroma but not over powering. Smooth overall feel, maybe a slight bit over carbonated but I'm probably being too picky. Bottom line, if you like IPA and Pale Ale beer you'll be cool with this one.  ",4,4.25,4.5,4.5,4.5,4.41
230160,jmdrpi,2016-12-11,"   12 oz draft at brewery Hazy yellow in color, but you can still see through it. white foamy head. Earthy, dank hop aroma. Slightly bitter, the taste is definitely hop dominated. pine, grass, a bit of citrus. good flavor. thinner bodied.  ",4,4,4,3.75,4,3.98
230160,chicagoish,2016-12-02,  ,3.75,3.5,3.5,3.5,3.5,3.52
230160,waddellc2,2016-12-02,  ,3.25,3.25,3.25,3.25,3.25,3.25
230160,tone77,2016-11-26,"   A big thanks to the prince of pale ale, and the captain of the canquest, woodychandler, for this beer. Poured from a 16 oz. can. Has a hazy golden color with a 1/2 inch head. Smell is juicy, bursting with citrus. Taste is grapefruit, pine, considerable bitterness, drinks bigger than it's abv. Feels full bodied in the mouth and overall is a beer worth seeking out.  ",4,4,4,4,4.25,4.05
230160,wander4,2016-11-26,  ,4.25,4.25,4.25,4.25,4.25,4.25
230160,rvt5007,2016-11-19,  ,4.25,4,4,4,4,4.02
230160,AMarkle6524,2016-11-18,  ,4,4.25,4.5,4.25,4.25,4.34
230160,NonicPanic,2016-11-12,  ,3.75,3.75,3.75,3.75,3.75,3.75
230160,Blaze5445,2016-11-12,  ,4.25,4,4,4.25,4.25,4.09
146067,HaveUSeenMyCellar,2015-03-12,  ,4.75,4.5,4.5,4.5,4.5,4.52
